average,date,highest,lowest,order_count,volume,region_id,type_id,http_last_modified
6250000,2022-11-01,6250000,6250000,2,2,10000003,71744,2022-11-01T11:09:09Z
3650000,2022-11-01,3650000,3650000,1,1,10000003,71747,2022-11-01T11:09:09Z
149700000,2022-11-01,149700000,149700000,1,1,10000003,72084,2022-11-01T11:09:09Z
30000000,2022-11-01,30000000,30000000,1,1,10000003,72866,2022-11-01T11:09:09Z
30490000,2022-11-01,30490000,30490000,1,1,10000005,12038,2022-11-01T11:09:09Z
10000000,2022-11-01,10000000,10000000,1,2,10000005,33475,2022-11-01T11:09:09Z
300.4,2022-11-01,300.4,300.4,2,2157,10000006,37,2022-11-01T11:09:09Z
2000,2022-11-01,2000,2000,1,1127,10000006,39,2022-11-01T11:09:09Z
2499000,2022-11-01,2499000,2499000,1,1,10000006,440,2022-11-01T11:09:09Z
1228500,2022-11-01,1500000,1138000,2,4,10000006,519,2022-11-01T11:09:09Z
12400000,2022-11-01,12400000,12400000,1,1,10000006,622,2022-11-01T11:09:09Z
999900,2022-11-01,999900,999900,1,1,10000006,1248,2022-11-01T11:09:09Z
699900,2022-11-01,699900,699900,1,3,10000006,1319,2022-11-01T11:09:09Z
999900,2022-11-01,999900,999900,1,2,10000006,1405,2022-11-01T11:09:09Z
599900,2022-11-01,599900,599900,1,5,10000006,1447,2022-11-01T11:09:09Z
1300000,2022-11-01,1300000,1300000,1,1,10000006,1877,2022-11-01T11:09:09Z
1397000,2022-11-01,1397000,1397000,1,1,10000006,1978,2022-11-01T11:09:09Z
899900,2022-11-01,899900,899900,1,1,10000006,2032,2022-11-01T11:09:09Z
624950,2022-11-01,799900,450000,2,2,10000006,2048,2022-11-01T11:09:09Z
2001000,2022-11-01,2001000,2001000,1,5,10000006,2281,2022-11-01T11:09:09Z
550100,2022-11-01,550100,550100,1,5,10000006,2456,2022-11-01T11:09:09Z
5901,2022-11-01,5901,5901,1,50,10000006,2486,2022-11-01T11:09:09Z
600000,2022-11-01,600000,600000,1,1,10000006,2605,2022-11-01T11:09:09Z
1707000,2022-11-01,1707000,1707000,1,4,10000006,2897,2022-11-01T11:09:09Z
2404000,2022-11-01,2404000,2404000,1,6,10000006,2913,2022-11-01T11:09:09Z
1010000,2022-11-01,1010000,1010000,1,1,10000006,3244,2022-11-01T11:09:09Z
1099000,2022-11-01,1099000,1099000,1,1,10000006,3496,2022-11-01T11:09:09Z
1288000,2022-11-01,1288000,1288000,1,2,10000006,3841,2022-11-01T11:09:09Z
1047000,2022-11-01,1047000,1047000,1,2,10000006,3888,2022-11-01T11:09:09Z
20000,2022-11-01,20000,20000,1,5000,10000006,4247,2022-11-01T11:09:09Z
3999000,2022-11-01,3999000,3999000,1,3,10000006,4250,2022-11-01T11:09:09Z
780000,2022-11-01,780000,780000,1,2,10000006,4254,2022-11-01T11:09:09Z
1199000,2022-11-01,1199000,1199000,1,1,10000006,4258,2022-11-01T11:09:09Z
1749000,2022-11-01,1749000,1749000,1,1,10000006,4260,2022-11-01T11:09:09Z
97500,2022-11-01,100000,95000,2,4,10000006,10998,2022-11-01T11:09:09Z
900000,2022-11-01,900000,900000,1,1,10000006,11325,2022-11-01T11:09:09Z
2498000,2022-11-01,2498000,2498000,1,2,10000006,11370,2022-11-01T11:09:09Z
3670000,2022-11-01,3670000,3670000,1,1,10000006,11577,2022-11-01T11:09:09Z
6998000,2022-11-01,6998000,6998000,1,1,10000006,11578,2022-11-01T11:09:09Z
106200000,2022-11-01,106200000,106200000,1,1,10000006,11969,2022-11-01T11:09:09Z
5800000,2022-11-01,5800000,5800000,1,3,10000006,12199,2022-11-01T11:09:09Z
180,2022-11-01,180,180,1,1000,10000006,12777,2022-11-01T11:09:09Z
550,2022-11-01,550,550,1,10000,10000006,12779,2022-11-01T11:09:09Z
184.9,2022-11-01,184.9,184.9,1,500,10000006,16273,2022-11-01T11:09:09Z
402,2022-11-01,402,402,1,100000,10000006,16274,2022-11-01T11:09:09Z
2898000,2022-11-01,2898000,2898000,1,4,10000006,17482,2022-11-01T11:09:09Z
402,2022-11-01,402,402,1,129040,10000006,17889,2022-11-01T11:09:09Z
5897000,2022-11-01,5897000,5897000,1,2,10000006,17912,2022-11-01T11:09:09Z
30020,2022-11-01,30020,30020,1,1,10000006,18639,2022-11-01T11:09:09Z
1250000,2022-11-01,1250000,1250000,1,1,10000006,21096,2022-11-01T11:09:09Z
700,2022-11-01,700,700,1,1000,10000006,21937,2022-11-01T11:09:09Z
50000,2022-11-01,50000,50000,1,10,10000006,22778,2022-11-01T11:09:09Z
10000,2022-11-01,10000,10000,1,8,10000006,23707,2022-11-01T11:09:09Z
170,2022-11-01,170,170,1,500,10000006,24495,2022-11-01T11:09:09Z
52000000,2022-11-01,52000000,52000000,1,1,10000006,24700,2022-11-01T11:09:09Z
35990000,2022-11-01,35990000,35990000,1,1,10000006,26374,2022-11-01T11:09:09Z
80000,2022-11-01,80000,80000,1,2,10000006,26929,2022-11-01T11:09:09Z
1074,2022-11-01,1074,1074,2,1000,10000006,27361,2022-11-01T11:09:09Z
6.25,2022-11-01,6.25,6.25,1,500,10000006,27371,2022-11-01T11:09:09Z
990,2022-11-01,990,990,1,500,10000006,27381,2022-11-01T11:09:09Z
7.51,2022-11-01,7.51,7.51,1,500,10000006,27387,2022-11-01T11:09:09Z
1499,2022-11-01,1499,1499,1,1500,10000006,27447,2022-11-01T11:09:09Z
18990000,2022-11-01,18990000,18990000,1,1,10000006,28268,2022-11-01T11:09:09Z
36000,2022-11-01,36000,36000,1,170,10000006,28668,2022-11-01T11:09:09Z
33990000,2022-11-01,33990000,33990000,1,1,10000006,28756,2022-11-01T11:09:09Z
39990000,2022-11-01,39990000,39990000,1,1,10000006,28758,2022-11-01T11:09:09Z
499800,2022-11-01,499800,499800,2,9,10000006,30486,2022-11-01T11:09:09Z
499900,2022-11-01,499900,499900,1,16,10000006,30488,2022-11-01T11:09:09Z
1399000,2022-11-01,1399000,1399000,2,2,10000006,30832,2022-11-01T11:09:09Z
1198000,2022-11-01,1198000,1198000,2,2,10000006,30834,2022-11-01T11:09:09Z
1199000,2022-11-01,1199000,1199000,1,4,10000006,30836,2022-11-01T11:09:09Z
749800,2022-11-01,749800,749800,1,1,10000006,31159,2022-11-01T11:09:09Z
7000000,2022-11-01,7000000,7000000,1,1,10000006,31167,2022-11-01T11:09:09Z
1001000,2022-11-01,1001000,1001000,1,1,10000006,31718,2022-11-01T11:09:09Z
25640000,2022-11-01,25640000,25640000,1,1,10000006,31796,2022-11-01T11:09:09Z
298900,2022-11-01,298900,298900,1,1,10000006,33180,2022-11-01T11:09:09Z
1399000,2022-11-01,1399000,1399000,1,2,10000006,33199,2022-11-01T11:09:09Z
1399000,2022-11-01,1399000,1399000,1,1,10000006,33201,2022-11-01T11:09:09Z
1398000,2022-11-01,1398000,1398000,1,3,10000006,33272,2022-11-01T11:09:09Z
499900,2022-11-01,499900,499900,1,4,10000006,33440,2022-11-01T11:09:09Z
129900000,2022-11-01,129900000,129900000,1,1,10000006,33468,2022-11-01T11:09:09Z
8999000,2022-11-01,8999000,8999000,1,1,10000006,33475,2022-11-01T11:09:09Z
129900000,2022-11-01,129900000,129900000,1,1,10000006,33681,2022-11-01T11:09:09Z
19990000,2022-11-01,19990000,19990000,1,1,10000006,33697,2022-11-01T11:09:09Z
5500000,2022-11-01,5500000,5500000,1,1,10000006,33981,2022-11-01T11:09:09Z
60010,2022-11-01,60010,60010,1,1,10000006,35660,2022-11-01T11:09:09Z
299900,2022-11-01,299900,299900,1,1,10000006,43699,2022-11-01T11:09:09Z
387300,2022-11-01,387300,387300,1,5,10000006,47257,2022-11-01T11:09:09Z
500000,2022-11-01,500000,500000,1,1,10000006,54292,2022-11-01T11:09:09Z
6500000,2022-11-01,6500000,6500000,1,1,10000008,654,2022-11-01T11:09:09Z
400000,2022-11-01,400000,400000,1,10,10000008,2488,2022-11-01T11:09:09Z
119.3,2022-11-01,119.3,119.3,1,9000,10000008,2679,2022-11-01T11:09:09Z
120000000,2022-11-01,120000000,120000000,1,1,10000008,2998,2022-11-01T11:09:09Z
1748000,2022-11-01,1748000,1748000,1,1,10000008,4260,2022-11-01T11:09:09Z
100000,2022-11-01,100000,100000,1,1,10000008,11129,2022-11-01T11:09:09Z
100000,2022-11-01,100000,100000,1,1,10000008,11132,2022-11-01T11:09:09Z
5500000,2022-11-01,5500000,5500000,1,1,10000008,11578,2022-11-01T11:09:09Z
2493000,2022-11-01,2493000,2493000,1,1,10000008,11646,2022-11-01T11:09:09Z
800000,2022-11-01,800000,800000,3,3,10000008,16242,2022-11-01T11:09:09Z
1000000,2022-11-01,1000000,1000000,1,1,10000008,22175,2022-11-01T11:09:09Z
187.8,2022-11-01,187.8,187.8,3,30000,10000008,24494,2022-11-01T11:09:09Z
60000000,2022-11-01,60000000,60000000,1,1,10000008,24702,2022-11-01T11:09:09Z
1652000,2022-11-01,1652000,1652000,1,8,10000008,25715,2022-11-01T11:09:09Z
1900,2022-11-01,1900,1900,1,5000,10000008,27429,2022-11-01T11:09:09Z
985000,2022-11-01,985000,985000,1,1,10000008,28576,2022-11-01T11:09:09Z
1250000,2022-11-01,1250000,1250000,1,1,10000008,31161,2022-11-01T11:09:09Z
450000,2022-11-01,450000,450000,1,1,10000008,33178,2022-11-01T11:09:09Z
8800000,2022-11-01,8800000,8800000,1,2,10000008,33475,2022-11-01T11:09:09Z
20000,2022-11-01,20000,20000,1,4,10000008,35656,2022-11-01T11:09:09Z
500000,2022-11-01,500000,500000,1,1,10000008,42529,2022-11-01T11:09:09Z
500,2022-11-01,500,500,1,10901,10000008,42830,2022-11-01T11:09:09Z
3.7,2022-11-01,3.7,3.7,11,41324510,10000009,34,2022-11-01T11:09:09Z
17.48,2022-11-01,17.48,17.48,12,49012392,10000009,35,2022-11-01T11:09:09Z
78.85,2022-11-01,78.85,78.85,7,7978691,10000009,36,2022-11-01T11:09:09Z
388.6,2022-11-01,449.9,388.3,8,304984,10000009,37,2022-11-01T11:09:09Z
700.1,2022-11-01,700.1,700.1,5,33926,10000009,38,2022-11-01T11:09:09Z
2032,2022-11-01,2400,2028,14,710008,10000009,39,2022-11-01T11:09:09Z
2550,2022-11-01,2550,2550,11,244314,10000009,40,2022-11-01T11:09:09Z
14300,2022-11-01,14300,14300,10,44197,10000009,44,2022-11-01T11:09:09Z
1,2022-11-01,1,1,1,900,10000009,180,2022-11-01T11:09:09Z
3,2022-11-01,3,3,1,400,10000009,184,2022-11-01T11:09:09Z
55,2022-11-01,55,55,6,49233,10000009,185,2022-11-01T11:09:09Z
4.01,2022-11-01,4.01,4.01,3,900,10000009,192,2022-11-01T11:09:09Z
3,2022-11-01,3,3,1,1200,10000009,193,2022-11-01T11:09:09Z
1,2022-11-01,1,1,1,2600,10000009,197,2022-11-01T11:09:09Z
1,2022-11-01,1,1,2,1600,10000009,199,2022-11-01T11:09:09Z
1,2022-11-01,1,1,3,2400,10000009,200,2022-11-01T11:09:09Z
1,2022-11-01,1,1,1,2700,10000009,201,2022-11-01T11:09:09Z
5.16,2022-11-01,5.16,5.16,4,3400,10000009,202,2022-11-01T11:09:09Z
50,2022-11-01,50,50,3,3300,10000009,203,2022-11-01T11:09:09Z
5.14,2022-11-01,5.14,5.14,1,3300,10000009,204,2022-11-01T11:09:09Z
4.19,2022-11-01,4.19,4.19,4,54234,10000009,205,2022-11-01T11:09:09Z
110,2022-11-01,110,110,6,66367,10000009,206,2022-11-01T11:09:09Z
3.27,2022-11-01,3.27,3.27,2,888,10000009,207,2022-11-01T11:09:09Z
10,2022-11-01,10,10,4,1504,10000009,208,2022-11-01T11:09:09Z
5.06,2022-11-01,5.06,5.06,4,1200,10000009,209,2022-11-01T11:09:09Z
30,2022-11-01,30,30,1,1,10000009,211,2022-11-01T11:09:09Z
30,2022-11-01,30,30,1,1500,10000009,212,2022-11-01T11:09:09Z
51.17,2022-11-01,75,27.33,5,18000,10000009,213,2022-11-01T11:09:09Z
340,2022-11-01,340,340,1,5000,10000009,238,2022-11-01T11:09:09Z
35000,2022-11-01,35000,35000,2,2,10000009,239,2022-11-01T11:09:09Z
1,2022-11-01,1,1,1,500,10000009,266,2022-11-01T11:09:09Z
20,2022-11-01,20,20,2,2400,10000009,267,2022-11-01T11:09:09Z
299730.77,2022-11-01,299900,299600,17,26,10000009,380,2022-11-01T11:09:09Z
265666.67,2022-11-01,275000,261000,2,3,10000009,394,2022-11-01T11:09:09Z
480000,2022-11-01,480000,480000,1,2,10000009,400,2022-11-01T11:09:09Z
30000,2022-11-01,30000,30000,1,1,10000009,434,2022-11-01T11:09:09Z
920628.57,2022-11-01,996950,462800,7,7,10000009,438,2022-11-01T11:09:09Z
2112100,2022-11-01,2125000,2000000,9,10,10000009,440,2022-11-01T11:09:09Z
147400,2022-11-01,147400,147400,1,1,10000009,444,2022-11-01T11:09:09Z
349000,2022-11-01,349000,349000,2,2,10000009,447,2022-11-01T11:09:09Z
1470964.29,2022-11-01,1488000,1026000,24,28,10000009,448,2022-11-01T11:09:09Z
200000,2022-11-01,200000,200000,1,1,10000009,453,2022-11-01T11:09:09Z
150000,2022-11-01,150000,150000,2,4,10000009,454,2022-11-01T11:09:09Z
997500,2022-11-01,998000,997000,2,4,10000009,482,2022-11-01T11:09:09Z
499900,2022-11-01,499900,499900,1,4,10000009,484,2022-11-01T11:09:09Z
40000,2022-11-01,40000,40000,1,5,10000009,485,2022-11-01T11:09:09Z
950352.94,2022-11-01,984400,700200,20,51,10000009,519,2022-11-01T11:09:09Z
953560,2022-11-01,954000,940000,21,25,10000009,527,2022-11-01T11:09:09Z
500000,2022-11-01,500000,500000,1,5,10000009,568,2022-11-01T11:09:09Z
560085.71,2022-11-01,649300,399500,6,14,10000009,578,2022-11-01T11:09:09Z
649800,2022-11-01,649800,649800,1,1,10000009,583,2022-11-01T11:09:09Z
89100,2022-11-01,89100,89100,1,1,10000009,587,2022-11-01T11:09:09Z
200000,2022-11-01,200000,200000,1,1,10000009,589,2022-11-01T11:09:09Z
500000,2022-11-01,500000,500000,1,1,10000009,593,2022-11-01T11:09:09Z
1000,2022-11-01,1000,1000,1,1,10000009,597,2022-11-01T11:09:09Z
349900,2022-11-01,349900,349900,1,1,10000009,602,2022-11-01T11:09:09Z
80160,2022-11-01,89990,60500,3,3,10000009,603,2022-11-01T11:09:09Z
904009.09,2022-11-01,1000000,889900,13,22,10000009,605,2022-11-01T11:09:09Z
450000,2022-11-01,450000,450000,2,10,10000009,608,2022-11-01T11:09:09Z
12312500,2022-11-01,17000000,9300000,8,8,10000009,621,2022-11-01T11:09:09Z
13000000,2022-11-01,13000000,13000000,1,1,10000009,622,2022-11-01T11:09:09Z
14125000,2022-11-01,15000000,14000000,5,8,10000009,626,2022-11-01T11:09:09Z
11000000,2022-11-01,11000000,11000000,1,1,10000009,627,2022-11-01T11:09:09Z
8166666.67,2022-11-01,8500000,8000000,3,3,10000009,631,2022-11-01T11:09:09Z
310000000,2022-11-01,310000000,310000000,2,2,10000009,645,2022-11-01T11:09:09Z
2598000,2022-11-01,2598000,2598000,2,2,10000009,648,2022-11-01T11:09:09Z
3246000,2022-11-01,3246000,3246000,8,8,10000009,649,2022-11-01T11:09:09Z
2600000,2022-11-01,2600000,2600000,1,1,10000009,650,2022-11-01T11:09:09Z
2450000,2022-11-01,2450000,2450000,1,1,10000009,652,2022-11-01T11:09:09Z
2596000,2022-11-01,2596000,2596000,2,2,10000009,653,2022-11-01T11:09:09Z
2299500,2022-11-01,2600000,1999000,2,2,10000009,654,2022-11-01T11:09:09Z
2591928.57,2022-11-01,2799000,2499000,6,14,10000009,655,2022-11-01T11:09:09Z
2633333.33,2022-11-01,2700000,2600000,3,3,10000009,656,2022-11-01T11:09:09Z
3000000,2022-11-01,3000000,3000000,5,5,10000009,657,2022-11-01T11:09:09Z
45476.12,2022-11-01,60000,30000,13,49,10000009,672,2022-11-01T11:09:09Z
175000,2022-11-01,250000,100000,4,4,10000009,1182,2022-11-01T11:09:09Z
498000,2022-11-01,498000,498000,1,1,10000009,1183,2022-11-01T11:09:09Z
530611.76,2022-11-01,556800,525000,19,34,10000009,1236,2022-11-01T11:09:09Z
899000,2022-11-01,899000,899000,15,30,10000009,1248,2022-11-01T11:09:09Z
438000,2022-11-01,438000,438000,1,1,10000009,1296,2022-11-01T11:09:09Z
200000,2022-11-01,200000,200000,1,1,10000009,1304,2022-11-01T11:09:09Z
445000,2022-11-01,445000,445000,4,6,10000009,1306,2022-11-01T11:09:09Z
9766,2022-11-01,9778,9700,4,13,10000009,1317,2022-11-01T11:09:09Z
457838.14,2022-11-01,474000,449900,35,97,10000009,1319,2022-11-01T11:09:09Z
235000,2022-11-01,235000,235000,2,7,10000009,1335,2022-11-01T11:09:09Z
35000,2022-11-01,35000,35000,1,1,10000009,1353,2022-11-01T11:09:09Z
474240,2022-11-01,532850,240000,5,5,10000009,1355,2022-11-01T11:09:09Z
418700,2022-11-01,418800,418500,38,151,10000009,1405,2022-11-01T11:09:09Z
667826.09,2022-11-01,750000,645000,6,23,10000009,1422,2022-11-01T11:09:09Z
713000,2022-11-01,713000,713000,1,1,10000009,1436,2022-11-01T11:09:09Z
100100,2022-11-01,100100,100100,1,1,10000009,1445,2022-11-01T11:09:09Z
562895.83,2022-11-01,568900,549000,8,24,10000009,1447,2022-11-01T11:09:09Z
44840,2022-11-01,44840,44840,1,1,10000009,1539,2022-11-01T11:09:09Z
510668,2022-11-01,550000,498000,16,25,10000009,1541,2022-11-01T11:09:09Z
20,2022-11-01,20,20,1,6000,10000009,1810,2022-11-01T11:09:09Z
5,2022-11-01,5,5,2,300,10000009,1814,2022-11-01T11:09:09Z
6.06,2022-11-01,6.06,6.06,3,600,10000009,1818,2022-11-01T11:09:09Z
10,2022-11-01,10,10,1,500,10000009,1820,2022-11-01T11:09:09Z
55,2022-11-01,55,55,2,21800,10000009,1822,2022-11-01T11:09:09Z
5.02,2022-11-01,5.02,5.02,1,400,10000009,1824,2022-11-01T11:09:09Z
5.34,2022-11-01,5.34,5.34,2,1700,10000009,1826,2022-11-01T11:09:09Z
619.9,2022-11-01,619.9,619.9,6,8300,10000009,1828,2022-11-01T11:09:09Z
330,2022-11-01,330,330,1,1700,10000009,1830,2022-11-01T11:09:09Z
36.02,2022-11-01,36.02,36.02,1,1800,10000009,1832,2022-11-01T11:09:09Z
2484000,2022-11-01,2484000,2484000,2,2,10000009,1855,2022-11-01T11:09:09Z
964664.84,2022-11-01,1197000,940000,21,91,10000009,1877,2022-11-01T11:09:09Z
2600000,2022-11-01,2600000,2600000,2,2,10000009,1944,2022-11-01T11:09:09Z
907781.82,2022-11-01,1199000,900500,10,22,10000009,1952,2022-11-01T11:09:09Z
1498000,2022-11-01,1498000,1498000,8,8,10000009,1964,2022-11-01T11:09:09Z
75000,2022-11-01,75000,75000,1,1,10000009,1973,2022-11-01T11:09:09Z
1494800,2022-11-01,1550000,1205000,14,25,10000009,1978,2022-11-01T11:09:09Z
699000,2022-11-01,699000,699000,4,4,10000009,1987,2022-11-01T11:09:09Z
757452.94,2022-11-01,789000,738900,10,17,10000009,1999,2022-11-01T11:09:09Z
821500,2022-11-01,823000,820000,4,4,10000009,2024,2022-11-01T11:09:09Z
607200,2022-11-01,737800,580000,13,34,10000009,2032,2022-11-01T11:09:09Z
662895.24,2022-11-01,662900,662800,8,21,10000009,2038,2022-11-01T11:09:09Z
15010,2022-11-01,15010,15010,8,9,10000009,2046,2022-11-01T11:09:09Z
385000,2022-11-01,385850,385000,76,133,10000009,2048,2022-11-01T11:09:09Z
949000,2022-11-01,949000,949000,2,4,10000009,2109,2022-11-01T11:09:09Z
1828000,2022-11-01,1828000,1828000,2,2,10000009,2117,2022-11-01T11:09:09Z
1,2022-11-01,1,1,1,4,10000009,2173,2022-11-01T11:09:09Z
781419.4,2022-11-01,789800,779000,13,67,10000009,2175,2022-11-01T11:09:09Z
1,2022-11-01,1,1,1,8,10000009,2183,2022-11-01T11:09:09Z
962488.89,2022-11-01,963000,960000,6,18,10000009,2185,2022-11-01T11:09:09Z
264800,2022-11-01,264800,264800,2,6,10000009,2193,2022-11-01T11:09:09Z
2700000,2022-11-01,2700000,2700000,2,7,10000009,2195,2022-11-01T11:09:09Z
19000,2022-11-01,19000,19000,1,5,10000009,2203,2022-11-01T11:09:09Z
615821.05,2022-11-01,690000,445100,12,38,10000009,2205,2022-11-01T11:09:09Z
2900000,2022-11-01,2900000,2900000,3,6,10000009,2254,2022-11-01T11:09:09Z
0.51,2022-11-01,0.51,0.51,1,83000,10000009,2270,2022-11-01T11:09:09Z
1824000,2022-11-01,1824000,1824000,83,142,10000009,2281,2022-11-01T11:09:09Z
149100,2022-11-01,149100,149100,1,10,10000009,2289,2022-11-01T11:09:09Z
119200,2022-11-01,119200,119200,1,1,10000009,2293,2022-11-01T11:09:09Z
172600,2022-11-01,172600,172600,1,1,10000009,2295,2022-11-01T11:09:09Z
947425,2022-11-01,948500,940000,6,8,10000009,2297,2022-11-01T11:09:09Z
1343750,2022-11-01,1345000,1340000,3,4,10000009,2299,2022-11-01T11:09:09Z
1488250,2022-11-01,1489000,1488000,4,4,10000009,2301,2022-11-01T11:09:09Z
13800,2022-11-01,13800,13800,1,1000,10000009,2312,2022-11-01T11:09:09Z
10000,2022-11-01,10000,10000,1,750,10000009,2321,2022-11-01T11:09:09Z
10000,2022-11-01,10000,10000,1,500,10000009,2327,2022-11-01T11:09:09Z
1222666.67,2022-11-01,1450000,1199000,8,12,10000009,2333,2022-11-01T11:09:09Z
121900,2022-11-01,121900,121900,3,4793,10000009,2361,2022-11-01T11:09:09Z
100000,2022-11-01,100000,100000,1,1,10000009,2363,2022-11-01T11:09:09Z
849000,2022-11-01,849000,849000,2,4,10000009,2364,2022-11-01T11:09:09Z
110000,2022-11-01,110000,110000,1,100,10000009,2367,2022-11-01T11:09:09Z
600.1,2022-11-01,600.1,600.1,1,4540,10000009,2389,2022-11-01T11:09:09Z
499,2022-11-01,499,499,7,810267,10000009,2390,2022-11-01T11:09:09Z
390,2022-11-01,390,390,1,37937,10000009,2393,2022-11-01T11:09:09Z
669.9,2022-11-01,669.9,669.9,1,18969,10000009,2395,2022-11-01T11:09:09Z
510,2022-11-01,510,510,1,30000,10000009,2398,2022-11-01T11:09:09Z
320,2022-11-01,320,320,2,438000,10000009,2400,2022-11-01T11:09:09Z
657293.75,2022-11-01,687000,500000,8,32,10000009,2404,2022-11-01T11:09:09Z
938527.27,2022-11-01,1099000,804800,2,11,10000009,2410,2022-11-01T11:09:09Z
4291173.08,2022-11-01,4439000,1845000,17,52,10000009,2420,2022-11-01T11:09:09Z
2655000,2022-11-01,2690000,2600000,3,12,10000009,2436,2022-11-01T11:09:09Z
1883600,2022-11-01,1890000,1880000,11,50,10000009,2446,2022-11-01T11:09:09Z
27000,2022-11-01,27000,27000,3,16,10000009,2454,2022-11-01T11:09:09Z
312792.65,2022-11-01,312800,312700,13,68,10000009,2456,2022-11-01T11:09:09Z
19010,2022-11-01,19010,19010,1,5,10000009,2464,2022-11-01T11:09:09Z
242500,2022-11-01,345000,140000,2,10,10000009,2466,2022-11-01T11:09:09Z
1946000,2022-11-01,1949000,1940000,19,151,10000009,2478,2022-11-01T11:09:09Z
14325,2022-11-01,15900,14000,6,16,10000009,2486,2022-11-01T11:09:09Z
367500,2022-11-01,370000,365000,36,236,10000009,2488,2022-11-01T11:09:09Z
32.08,2022-11-01,32.08,32.08,3,1400,10000009,2506,2022-11-01T11:09:09Z
21.02,2022-11-01,21.02,21.02,4,4500,10000009,2508,2022-11-01T11:09:09Z
32.12,2022-11-01,32.12,32.12,5,4641,10000009,2510,2022-11-01T11:09:09Z
3000000,2022-11-01,3000000,3000000,1,4,10000009,2524,2022-11-01T11:09:09Z
2885714.29,2022-11-01,2900000,2800000,2,7,10000009,2525,2022-11-01T11:09:09Z
794450,2022-11-01,810000,778900,4,4,10000009,2531,2022-11-01T11:09:09Z
2340000,2022-11-01,2900000,1080000,3,13,10000009,2533,2022-11-01T11:09:09Z
2900000,2022-11-01,2900000,2900000,1,3,10000009,2534,2022-11-01T11:09:09Z
687000,2022-11-01,687000,687000,2,3,10000009,2547,2022-11-01T11:09:09Z
2115454.55,2022-11-01,3000000,1090000,6,11,10000009,2549,2022-11-01T11:09:09Z
2850000,2022-11-01,2900000,2800000,2,2,10000009,2550,2022-11-01T11:09:09Z
1080000,2022-11-01,1080000,1080000,4,7,10000009,2551,2022-11-01T11:09:09Z
632613.33,2022-11-01,840000,350900,11,15,10000009,2553,2022-11-01T11:09:09Z
1383000,2022-11-01,1383000,1383000,3,10,10000009,2559,2022-11-01T11:09:09Z
1495888.89,2022-11-01,1497000,1495000,4,18,10000009,2563,2022-11-01T11:09:09Z
1632000,2022-11-01,1650000,1560000,2,5,10000009,2567,2022-11-01T11:09:09Z
1275000,2022-11-01,1275000,1275000,3,10,10000009,2571,2022-11-01T11:09:09Z
1752000,2022-11-01,1754000,1750000,4,20,10000009,2575,2022-11-01T11:09:09Z
290000,2022-11-01,290000,290000,1,2,10000009,2603,2022-11-01T11:09:09Z
326302.78,2022-11-01,338000,155200,27,36,10000009,2605,2022-11-01T11:09:09Z
61.9,2022-11-01,61.9,61.9,8,9888,10000009,2613,2022-11-01T11:09:09Z
382.4,2022-11-01,382.4,382.4,6,89000,10000009,2629,2022-11-01T11:09:09Z
59.94,2022-11-01,59.94,59.94,1,4000,10000009,2647,2022-11-01T11:09:09Z
152.2,2022-11-01,152.4,151.6,7,52122,10000009,2679,2022-11-01T11:09:09Z
2046,2022-11-01,2046,2046,5,24133,10000009,2801,2022-11-01T11:09:09Z
1390,2022-11-01,1390,1390,4,2770,10000009,2811,2022-11-01T11:09:09Z
64.87,2022-11-01,64.87,64.87,3,3491,10000009,2817,2022-11-01T11:09:09Z
3250000,2022-11-01,3250000,3250000,1,5,10000009,2865,2022-11-01T11:09:09Z
1900000,2022-11-01,1900000,1900000,1,36,10000009,2867,2022-11-01T11:09:09Z
669900,2022-11-01,669900,669900,5,234,10000009,2870,2022-11-01T11:09:09Z
2389000,2022-11-01,2389000,2389000,1,18,10000009,2872,2022-11-01T11:09:09Z
395921.05,2022-11-01,413500,330000,6,19,10000009,2873,2022-11-01T11:09:09Z
1300000,2022-11-01,1300000,1300000,1,36,10000009,2875,2022-11-01T11:09:09Z
2095000,2022-11-01,2095000,2095000,2,19,10000009,2876,2022-11-01T11:09:09Z
366000,2022-11-01,366000,366000,1,5,10000009,2881,2022-11-01T11:09:09Z
846000,2022-11-01,846000,846000,4,18,10000009,2889,2022-11-01T11:09:09Z
1686000,2022-11-01,1688000,1684000,2,10,10000009,2897,2022-11-01T11:09:09Z
645000,2022-11-01,645000,645000,1,2,10000009,2905,2022-11-01T11:09:09Z
1971200,2022-11-01,1972000,1970000,3,10,10000009,2913,2022-11-01T11:09:09Z
1499000,2022-11-01,1499000,1499000,1,4,10000009,2921,2022-11-01T11:09:09Z
5899000,2022-11-01,5899000,5899000,4,14,10000009,2929,2022-11-01T11:09:09Z
1859500,2022-11-01,1860000,1859000,2,10,10000009,2937,2022-11-01T11:09:09Z
6250000,2022-11-01,6250000,6250000,1,8,10000009,2961,2022-11-01T11:09:09Z
1285875,2022-11-01,1287000,1279000,6,40,10000009,2969,2022-11-01T11:09:09Z
950000,2022-11-01,950000,950000,1,1,10000009,2977,2022-11-01T11:09:09Z
164800000,2022-11-01,164800000,164800000,1,1,10000009,2998,2022-11-01T11:09:09Z
6779875,2022-11-01,6780000,6779000,2,8,10000009,3057,2022-11-01T11:09:09Z
2250000,2022-11-01,2250000,2250000,1,6,10000009,3082,2022-11-01T11:09:09Z
