type_id,is_buy_order,price,system_id,volume_remain,order_count_history,volume_history,typeName,categoryID,categoryName,groupID,groupName,primaryIndex,subIndex,jita_price,buysell_difference,buysell_percentage,formula
34,False,3.5,30002187,1286974781,2042,3192678352,Tritanium,4,Material,18,Mineral,Mineral Price Index,Low-End Minerals,3.56,0.06000000000000005,1.6853932584269677,4.181059839110026
34,False,4.18,30002659,1327578813,1664,1542306006,Tritanium,4,Material,18,Mineral,Mineral Price Index,Low-End Minerals,3.56,0.6199999999999997,17.415730337078642,20.23261085121942
34,False,4.72,30002053,67219437,1188,508424202,Tritanium,4,Material,18,Mineral,Mineral Price Index,Low-End Minerals,3.56,1.1599999999999997,32.584269662921336,246.4559663170578
34,False,3.66,30002510,850895742,1783,755366043,Tritanium,4,Material,18,Mineral,Mineral Price Index,Low-End Minerals,3.56,0.10000000000000009,2.8089887640449462,2.4936248035991366
35,False,7.85,30002187,1915132455,1627,6491804011,Pyerite,4,Material,18,Mineral,Mineral Price Index,Low-End Minerals,10.7,2.8499999999999996,26.635514018691588,90.28750794241475
35,False,20.0,30002659,5979,1154,607528428,Pyerite,4,Material,18,Mineral,Mineral Price Index,Low-End Minerals,10.7,9.3,86.9158878504673,8831555.897979377
35,False,12.88,30002053,7726283,747,106343100,Pyerite,4,Material,18,Mineral,Mineral Price Index,Low-End Minerals,10.7,2.1800000000000015,20.37383177570095,280.42157268981003
35,False,9.45,30002510,298335051,1095,245761807,Pyerite,4,Material,18,Mineral,Mineral Price Index,Low-End Minerals,10.7,1.25,11.682242990654206,9.62357301823131
36,False,76.0,30002187,162934189,1431,180259654,Mexallon,4,Material,18,Mineral,Mineral Price Index,Low-End Minerals,67.72,8.280000000000001,12.226816302421739,13.526944159007058
36,False,71.99,30002659,211581171,1163,129446747,Mexallon,4,Material,18,Mineral,Mineral Price Index,Low-End Minerals,67.72,4.269999999999996,6.305375073833426,3.8576697919996947
36,False,58.14,30002053,51817329,684,36235948,Mexallon,4,Material,18,Mineral,Mineral Price Index,Low-End Minerals,67.72,9.579999999999998,14.146485528647371,9.892661854469933
36,False,69.63,30002510,46845702,1066,120951638,Mexallon,4,Material,18,Mineral,Mineral Price Index,Low-End Minerals,67.72,1.9099999999999966,2.8204370939161203,7.282129882163247
37,False,698.8,30002187,11412371,1324,63749478,Isogen,4,Material,18,Mineral,Mineral Price Index,Low-End Minerals,441.5,257.29999999999995,58.27859569648923,325.54410071528827
37,False,508.5,30002659,55909389,929,23493529,Isogen,4,Material,18,Mineral,Mineral Price Index,Low-End Minerals,441.5,67.0,15.175537938844846,6.3768706300269455
37,False,481.8,30002053,13006727,521,17877474,Isogen,4,Material,18,Mineral,Mineral Price Index,Low-End Minerals,441.5,40.30000000000001,9.127972819932053,12.546207570977844
37,False,526.2,30002510,13671088,741,7514634,Isogen,4,Material,18,Mineral,Mineral Price Index,Low-End Minerals,441.5,84.70000000000005,19.184597961494916,10.545263999308641
38,False,972.6,30002187,33404685,970,14311973,Nocxium,4,Material,18,Mineral,Mineral Price Index,High-End Minerals,828.0,144.60000000000002,17.46376811594203,7.482213280970115
38,False,952.3,30002659,3416543,764,6642996,Nocxium,4,Material,18,Mineral,Mineral Price Index,High-End Minerals,828.0,124.29999999999995,15.012077294685986,29.188910960666917
38,False,825.6,30002053,2724437,385,4256323,Nocxium,4,Material,18,Mineral,Mineral Price Index,High-End Minerals,828.0,2.3999999999999773,0.2898550724637654,0.45283367227584687
38,False,944.5,30002510,2021046,682,4827475,Nocxium,4,Material,18,Mineral,Mineral Price Index,High-End Minerals,828.0,116.5,14.070048309178743,33.60774888911616
39,False,3196.0,30002187,9334849,750,3753567,Zydrine,4,Material,18,Mineral,Mineral Price Index,High-End Minerals,2653.0,543.0,20.467395401432338,8.229992788824777
39,False,3288.0,30002659,1037349,460,1806943,Zydrine,4,Material,18,Mineral,Mineral Price Index,High-End Minerals,2653.0,635.0,23.935167734640032,41.69231742830394
39,False,2950.0,30002053,908664,213,744904,Zydrine,4,Material,18,Mineral,Mineral Price Index,High-End Minerals,2653.0,297.0,11.194873727855258,9.177326513842624
39,False,4400.0,30002510,521506,219,420126,Zydrine,4,Material,18,Mineral,Mineral Price Index,High-End Minerals,2653.0,1747.0,65.84998115341124,53.04884158966157
40,False,2703.0,30002187,19095572,731,3358083,Megacyte,4,Material,18,Mineral,Mineral Price Index,High-End Minerals,2476.0,227.0,9.168012924071082,1.61225588550599
40,False,2998.0,30002659,4426574,442,1741398,Megacyte,4,Material,18,Mineral,Mineral Price Index,High-End Minerals,2476.0,522.0,21.08239095315024,8.293735390176222
40,False,2899.0,30002053,1837548,231,452311,Megacyte,4,Material,18,Mineral,Mineral Price Index,High-End Minerals,2476.0,423.0,17.084006462035543,4.205214800837724
40,False,3670.0,30002510,68297,291,220462,Megacyte,4,Material,18,Mineral,Mineral Price Index,High-End Minerals,2476.0,1194.0,48.22294022617125,155.66314549895554
178,False,4.9,30002187,1318620,112,215935,Carbonized Lead S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,3.0,1.9000000000000004,63.33333333333334,10.371360462705962
178,False,12.27,30002053,16000,110,260052,Carbonized Lead S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,3.0,9.27,309.0,5022.25425
178,False,3.4,30002510,12757263,290,920507,Carbonized Lead S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,3.0,0.3999999999999999,13.33333333333333,0.9620736569173706
179,False,16.99,30002187,206123,109,154154,Nuclear S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,3.42,13.569999999999999,396.7836257309941,296.7440947440881
179,False,11.89,30002659,712781,58,34819,Nuclear S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,3.42,8.47,247.6608187134503,12.09810874137165
179,False,11.09,30002053,4166,115,191385,Nuclear S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,3.42,7.67,224.26900584795325,10302.862142153273
179,False,8.5,30002510,617605,190,326987,Nuclear S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,3.42,5.08,148.53801169590645,78.64249614301917
180,False,17.99,30002187,481864,103,56929,Proton S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,6.52,11.469999999999999,175.920245398773,20.783797192375335
180,False,11.79,30002659,57600,61,128043,Proton S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,6.52,5.27,80.8282208588957,179.6786090874233
180,False,13.0,30002053,50335,71,607060,Proton S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,6.52,6.48,99.38650306748468,1198.6405195618804
180,False,10.74,30002510,242326,89,219010,Proton S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,6.52,4.220000000000001,64.72392638036811,58.49635250267994
181,False,22.99,30002187,584540,109,51631,Depleted Uranium S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,12.9,10.089999999999998,78.21705426356587,6.908722634348666
181,False,20.0,30002659,10340,71,1762845,Depleted Uranium S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,12.9,7.1,55.03875968992248,9383.443164949846
181,False,24.83,30002053,21756,130,211889,Depleted Uranium S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,12.9,11.929999999999998,92.48062015503874,900.6998586151407
181,False,11.25,30002510,1089748,227,608715,Depleted Uranium S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,12.9,1.6500000000000004,12.790697674418608,7.144669717112326
182,False,7.19,30002187,1626448,112,62631,Titanium Sabot S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,6.09,1.1000000000000005,18.062397372742208,0.6955439152387394
182,False,10.59,30002659,567335,87,60089,Titanium Sabot S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,6.09,4.5,73.89162561576354,7.826194209110342
182,False,14.95,30002053,87470,133,302483,Titanium Sabot S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,6.09,8.86,145.48440065681444,503.10458401595065
182,False,9.5,30002510,5902397,197,511010,Titanium Sabot S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,6.09,3.41,55.993431855500816,4.847726036130656
183,False,27.0,30002187,470173,114,182671,Fusion S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,15.54,11.46,73.74517374517376,28.651378605757102
183,False,29.75,30002659,189217,87,110318,Fusion S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,15.54,14.21,91.44144144144146,53.31252972479713
183,False,24.9,30002053,799774,198,542503,Fusion S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,15.54,9.36,60.231660231660236,40.856362385694425
183,False,26.75,30002510,378764,270,634374,Fusion S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,15.54,11.21,72.13642213642215,120.8178988931648
184,False,214.5,30002187,1404282,135,554999,Phased Plasma S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,24.81,189.69,764.5707376058042,302.1729216784689
184,False,24.79,30002659,4361487,107,215166,Phased Plasma S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,24.81,0.019999999999999574,0.08061265618701965,0.003976878248435975
184,False,35.9,30002053,61578,161,343492,Phased Plasma S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,24.81,11.09,44.69971785570335,249.34222426339366
184,False,24.5,30002510,1152188,261,868760,Phased Plasma S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,24.81,0.3099999999999987,1.2494961708988261,0.942131226353741
185,False,23.6,30002187,3151932,162,197258,EMP S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,22.0,1.6000000000000014,7.27272727272728,0.45515056681541277
185,False,25.0,30002659,2170910,113,194458,EMP S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,22.0,3.0,13.636363636363635,1.2214693377431582
185,False,30.6,30002053,1598248,335,1433984,EMP S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,22.0,8.600000000000001,39.0909090909091,35.073241563148024
185,False,20.0,30002510,1782865,592,1254049,EMP S,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,22.0,2.0,9.090909090909092,6.394452442863288
186,False,39.9,30002187,178192,40,72597,Carbonized Lead M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,32.5,7.399999999999999,22.769230769230763,9.27638640429338
186,False,46.99,30002659,28999,26,5300,Carbonized Lead M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,32.5,14.490000000000002,44.58461538461539,8.148503794560556
186,False,27.75,30002053,26949,20,122767,Carbonized Lead M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,32.5,4.75,14.615384615384617,66.58083502456208
186,False,28.0,30002510,979600,40,106336,Carbonized Lead M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,32.5,4.5,13.846153846153847,1.5030059364889907
187,False,29.94,30002187,470060,37,26181,Nuclear M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,18.22,11.720000000000002,64.32491767288695,3.5827142696546255
187,False,24.69,30002659,151384,25,39959,Nuclear M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,18.22,6.470000000000002,35.51042810098794,9.373257388412098
187,False,70.0,30002053,105376,22,79620,Nuclear M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,18.22,51.78,284.19319429198686,214.7306989212723
187,False,27.5,30002510,224986,38,57325,Nuclear M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,18.22,9.280000000000001,50.93304061470912,12.977414386842739
188,False,148.0,30002187,274570,44,246617,Proton M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,47.62,100.38,210.79378412431754,189.33361495934304
188,False,74.99,30002659,799256,32,86600,Proton M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,47.62,27.369999999999997,57.475850482990346,6.227552438551558
188,False,41.99,30002053,79439,20,340566,Proton M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,47.62,5.6299999999999955,11.822763544729096,50.68582546827389
188,False,65.99,30002510,45850,35,71829,Proton M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,47.62,18.369999999999997,38.57622847543049,60.43384765892468
189,False,59.0,30002187,726427,55,46429,Depleted Uranium M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,60.37,1.3699999999999974,2.269339075699847,0.1450429897920482
189,False,65.0,30002659,36266,29,39567,Depleted Uranium M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,60.37,4.630000000000003,7.669372204737456,8.36745298695326
189,False,85.74,30002053,487580,31,919611,Depleted Uranium M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,60.37,25.369999999999997,42.02418419744906,79.26063836498693
189,False,54.95,30002510,555009,68,164978,Depleted Uranium M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,60.37,5.419999999999995,8.977969189995022,2.6687268152894794
190,False,49.94,30002187,494801,44,57588,Titanium Sabot M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,35.12,14.82,42.19817767653759,4.911284851963611
190,False,75.0,30002659,30000,37,30798,Titanium Sabot M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,35.12,39.88,113.55353075170844,116.57405466970388
190,False,69.84,30002053,1090063,26,143146,Titanium Sabot M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,35.12,34.720000000000006,98.86104783599092,12.982335473757715
190,False,65.0,30002510,1508032,45,84247,Titanium Sabot M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,35.12,29.880000000000003,85.07972665148064,4.753023630272627
191,False,75.0,30002187,430092,45,76434,Fusion M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,62.97,12.030000000000001,19.104335397808484,3.3951358588304212
191,False,67.99,30002053,880937,57,260073,Fusion M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,62.97,5.019999999999996,7.972050182626641,2.3535338022426786
191,False,74.95,30002510,214836,101,365946,Fusion M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,62.97,11.980000000000004,19.024932507543284,32.40657036718909
192,False,114.0,30002187,513688,47,69079,Phased Plasma M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,82.2,31.799999999999997,38.68613138686131,5.20237823362234
192,False,95.25,30002659,775294,46,112293,Phased Plasma M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,82.2,13.049999999999997,15.875912408759122,2.299455215849456
192,False,118.5,30002053,80100,42,211296,Phased Plasma M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,82.2,36.3,44.160583941605836,116.49132015637387
192,False,97.25,30002510,324800,71,254601,Phased Plasma M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,82.2,15.049999999999997,18.309002433090022,14.351879090108229
193,False,74.47,30002187,1117283,64,544728,EMP M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,75.0,0.5300000000000011,0.7066666666666682,0.3445332292713671
193,False,65.0,30002659,23190,43,134076,EMP M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,75.0,10.0,13.333333333333334,77.08840017248815
193,False,80.0,30002053,1633740,51,401461,EMP M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,75.0,5.0,6.666666666666667,1.6382084460603688
193,False,84.5,30002510,409894,91,396386,EMP M,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,75.0,9.5,12.666666666666668,12.249238420990144
194,False,39.95,30002187,432200,40,19999,Carbonized Lead L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,21.18,18.770000000000003,88.62134088762986,4.100736224922975
194,False,34.98,30002659,451604,21,4820,Carbonized Lead L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,21.18,13.799999999999997,65.15580736543907,0.6954123335962842
194,False,48.0,30002510,484824,10,10256,Carbonized Lead L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,21.18,26.82,126.62889518413598,2.6787162950029257
195,False,69.99,30002187,61370,31,17400,Nuclear L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,58.05,11.939999999999998,20.56847545219638,5.831700714815334
195,False,99.99,30002659,42700,16,2100,Nuclear L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,58.05,41.94,72.24806201550388,3.553183377811666
195,False,650.0,30002053,15200,5,526,Nuclear L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,58.05,591.95,1019.7243755383292,35.28783036402376
195,False,79.75,30002510,137793,11,5705,Nuclear L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,58.05,21.700000000000003,37.38156761412576,1.5476972214741493
196,False,88.9,30002187,169216,26,29419,Proton L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,51.1,37.800000000000004,73.97260273972603,12.860486006051437
196,False,73.44,30002659,17400,17,4468,Proton L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,51.1,22.339999999999996,43.71819960861056,11.226029646624827
196,False,95.0,30002053,154880,3,9100,Proton L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,51.1,43.9,85.90998043052836,5.0476551001924586
196,False,135.0,30002510,53300,13,22260,Proton L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,51.1,83.9,164.18786692759295,68.57076768870955
197,False,112.9,30002187,1307056,33,13750,Depleted Uranium L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,68.65,44.25,64.45739257101238,0.6780804708072341
197,False,154.1,30002659,92488,20,2301,Depleted Uranium L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,68.65,85.44999999999999,124.47195921340128,3.0967258255128916
197,False,139.0,30002053,97600,4,8988,Depleted Uranium L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,68.65,70.35,102.47632920611798,9.437061955989636
197,False,115.0,30002510,280508,20,36469,Depleted Uranium L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,68.65,46.349999999999994,67.51638747268754,8.777842823525326
198,False,121.4,30002187,364964,40,77427,Titanium Sabot L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,90.19,31.210000000000008,34.604723361791784,7.341381384830976
198,False,89.0,30002659,216599,28,6200,Titanium Sabot L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,90.19,1.1899999999999977,1.3194367446501805,0.03776798515612315
198,False,145.8,30002053,266157,8,40433,Titanium Sabot L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,90.19,55.610000000000014,61.65872047898881,9.366828770714108
198,False,163.0,30002510,475948,31,53533,Titanium Sabot L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,90.19,72.81,80.7295709058654,9.080185480984671
199,False,224.0,30002187,64062,31,371072,Fusion L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,144.6,79.4,54.910096818810516,318.06062012971273
199,False,139.0,30002659,70425,18,19880,Fusion L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,144.6,5.599999999999994,3.872752420470259,1.0932242544401667
199,False,174.0,30002053,612058,19,368819,Fusion L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,144.6,29.400000000000006,20.331950207468886,12.251795652648061
199,False,199.0,30002510,120935,32,203493,Fusion L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,144.6,54.400000000000006,37.621023513139704,63.30355097994243
200,False,396.5,30002187,81761,42,85671,Phased Plasma L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,337.0,59.5,17.655786350148368,18.50012686248408
200,False,499.5,30002659,545826,30,110180,Phased Plasma L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,337.0,162.5,48.21958456973294,9.733566792152033
200,False,310.0,30002053,50430,11,282680,Phased Plasma L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,337.0,27.0,8.011869436201781,44.90968178119214
200,False,400.0,30002510,290517,41,205051,Phased Plasma L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,337.0,63.0,18.694362017804153,13.194744631511268
201,False,491.0,30002187,575000,52,447261,EMP L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,372.1,118.89999999999998,31.953775866702493,24.855091735508218
201,False,600.0,30002659,154000,31,126634,EMP L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,372.1,227.89999999999998,61.24697661918837,50.363309332430525
201,False,400.0,30002053,345580,17,64677,EMP L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,372.1,27.899999999999977,7.4979844127922535,1.4032847325255065
201,False,440.0,30002510,246168,62,582596,EMP L,8,Charge,83,Projectile Ammo,Consumer Price Index,Ammo,372.1,67.89999999999998,18.247782854071477,43.18630081753366
202,False,345.0,30002187,416605,84,292614,Mjolnir Cruise Missile,8,Charge,386,Cruise Missile,Consumer Price Index,Ammo,238.4,106.6,44.71476510067114,31.406647244194822
202,False,299.0,30002659,832767,70,264618,Mjolnir Cruise Missile,8,Charge,386,Cruise Missile,Consumer Price Index,Ammo,238.4,60.599999999999994,25.419463087248317,8.077226262833992
202,False,357.0,30002510,463789,33,72445,Mjolnir Cruise Missile,8,Charge,386,Cruise Missile,Consumer Price Index,Ammo,238.4,118.6,49.748322147651,7.770812153773758
203,False,165.0,30002187,501590,90,496277,Scourge Cruise Missile,8,Charge,386,Cruise Missile,Consumer Price Index,Ammo,192.0,27.0,14.0625,13.913545550150522
203,False,390.9,30002659,50000,68,167442,Scourge Cruise Missile,8,Charge,386,Cruise Missile,Consumer Price Index,Ammo,192.0,198.89999999999998,103.59375,346.91889375
203,False,529.0,30002510,221875,26,81342,Scourge Cruise Missile,8,Charge,386,Cruise Missile,Consumer Price Index,Ammo,192.0,337.0,175.52083333333331,64.34801408450704
204,False,184.9,30002187,2813089,82,269581,Inferno Cruise Missile,8,Charge,386,Cruise Missile,Consumer Price Index,Ammo,177.3,7.599999999999994,4.286520022560628,0.41078129920593226
204,False,343.8,30002659,806010,55,156747,Inferno Cruise Missile,8,Charge,386,Cruise Missile,Consumer Price Index,Ammo,177.3,166.5,93.90862944162436,18.262671603437045
204,False,271.0,30002510,569374,27,19068,Inferno Cruise Missile,8,Charge,386,Cruise Missile,Consumer Price Index,Ammo,177.3,93.69999999999999,52.84827975183304,1.7698577706533007
205,False,237.0,30002187,1842246,78,210047,Nova Cruise Missile,8,Charge,386,Cruise Missile,Consumer Price Index,Ammo,176.8,60.19999999999999,34.0497737556561,3.882246360178986
205,False,386.9,30002659,130000,56,123778,Nova Cruise Missile,8,Charge,386,Cruise Missile,Consumer Price Index,Ammo,176.8,210.09999999999997,118.83484162895925,113.14722328576399
205,False,800.0,30002053,155000,20,288913,Nova Cruise Missile,8,Charge,386,Cruise Missile,Consumer Price Index,Ammo,176.8,623.2,352.4886877828054,657.0229951831849
205,False,509.9,30002510,945092,27,150521,Nova Cruise Missile,8,Charge,386,Cruise Missile,Consumer Price Index,Ammo,176.8,333.09999999999997,188.40497737556558,30.00650264688253
206,False,50.0,30002187,7444999,151,507981,Nova Heavy Missile,8,Charge,385,Heavy Missile,Consumer Price Index,Ammo,35.88,14.119999999999997,39.353400222965426,2.6851285807643763
206,False,64.4,30002659,220913,133,890435,Nova Heavy Missile,8,Charge,385,Heavy Missile,Consumer Price Index,Ammo,35.88,28.520000000000003,79.48717948717949,320.389323700582
206,False,56.99,30002053,374927,44,357192,Nova Heavy Missile,8,Charge,385,Heavy Missile,Consumer Price Index,Ammo,35.88,21.11,58.835005574136,56.051960277698825
206,False,49.78,30002510,260798,60,289151,Nova Heavy Missile,8,Charge,385,Heavy Missile,Consumer Price Index,Ammo,35.88,13.899999999999999,38.740245261984384,42.95194233754878
207,False,65.0,30002187,5099062,236,1496284,Mjolnir Heavy Missile,8,Charge,385,Heavy Missile,Consumer Price Index,Ammo,77.82,12.819999999999993,16.473914160884085,4.834154630068095
207,False,89.0,30002659,313785,128,391991,Mjolnir Heavy Missile,8,Charge,385,Heavy Missile,Consumer Price Index,Ammo,77.82,11.180000000000007,14.366486764327945,17.94710873125126
207,False,82.0,30002053,526630,40,120619,Mjolnir Heavy Missile,8,Charge,385,Heavy Missile,Consumer Price Index,Ammo,77.82,4.180000000000007,5.37136982780777,1.2302551264841453
207,False,119.0,30002510,176537,70,126686,Mjolnir Heavy Missile,8,Charge,385,Heavy Missile,Consumer Price Index,Ammo,77.82,41.18000000000001,52.916987920842985,37.97414441017981
208,False,75.93,30002187,8590570,196,766526,Inferno Heavy Missile,8,Charge,385,Heavy Missile,Consumer Price Index,Ammo,70.27,5.660000000000011,8.054646364024492,0.718706192817268
208,False,79.99,30002659,208991,130,342822,Inferno Heavy Missile,8,Charge,385,Heavy Missile,Consumer Price Index,Ammo,70.27,9.719999999999999,13.832360893695745,22.690152333347193
208,False,94.99,30002053,174577,35,238105,Inferno Heavy Missile,8,Charge,385,Heavy Missile,Consumer Price Index,Ammo,70.27,24.72,35.17859684075708,47.97997331130942
208,False,75.0,30002510,286068,70,198518,Inferno Heavy Missile,8,Charge,385,Heavy Missile,Consumer Price Index,Ammo,70.27,4.730000000000004,6.7311797353066805,4.671128328556887
209,False,69.49,30002187,8878980,226,1347268,Scourge Heavy Missile,8,Charge,385,Heavy Missile,Consumer Price Index,Ammo,65.29,4.199999999999989,6.432838106907625,0.976098260230029
209,False,70.99,30002659,300608,175,642982,Scourge Heavy Missile,8,Charge,385,Heavy Missile,Consumer Price Index,Ammo,65.29,5.699999999999989,8.73028028794607,18.673531909011537
209,False,100.1,30002053,1011485,64,340790,Scourge Heavy Missile,8,Charge,385,Heavy Missile,Consumer Price Index,Ammo,65.29,34.80999999999999,53.3159748812988,17.96324323128649
209,False,77.0,30002510,1649706,95,387830,Scourge Heavy Missile,8,Charge,385,Heavy Missile,Consumer Price Index,Ammo,65.29,11.709999999999994,17.935365293306774,4.216431728867548
210,False,9.24,30002187,1666136,260,584197,Scourge Light Missile,8,Charge,384,Light Missile,Consumer Price Index,Ammo,10.1,0.8599999999999994,8.51485148514851,2.9855610184698635
210,False,9.79,30002659,1272844,211,1527211,Scourge Light Missile,8,Charge,384,Light Missile,Consumer Price Index,Ammo,10.1,0.3100000000000005,3.0693069306930743,3.682681700923837
210,False,14.98,30002053,1200609,107,260816,Scourge Light Missile,8,Charge,384,Light Missile,Consumer Price Index,Ammo,10.1,4.880000000000001,48.316831683168324,10.496175501164185
210,False,9.18,30002510,1023729,148,333792,Scourge Light Missile,8,Charge,384,Light Missile,Consumer Price Index,Ammo,10.1,0.9199999999999999,9.108910891089108,2.9700063045575686
211,False,9.69,30002187,2778530,268,710256,Inferno Light Missile,8,Charge,384,Light Missile,Consumer Price Index,Ammo,7.92,1.7699999999999996,22.348484848484844,5.712785341365921
211,False,9.14,30002659,2632812,163,270877,Inferno Light Missile,8,Charge,384,Light Missile,Consumer Price Index,Ammo,7.92,1.2200000000000006,15.404040404040412,1.5848455007517646
211,False,9.0,30002053,1465355,69,111009,Inferno Light Missile,8,Charge,384,Light Missile,Consumer Price Index,Ammo,7.92,1.08,13.636363636363638,1.0330323306701046
211,False,11.6,30002510,1554629,129,228076,Inferno Light Missile,8,Charge,384,Light Missile,Consumer Price Index,Ammo,7.92,3.6799999999999997,46.464646464646464,6.816720070879102
212,False,16.29,30002187,419556,270,579902,Mjolnir Light Missile,8,Charge,384,Light Missile,Consumer Price Index,Ammo,12.95,3.34,25.79150579150579,35.64850887963893
212,False,11.9,30002659,2089111,162,257893,Mjolnir Light Missile,8,Charge,384,Light Missile,Consumer Price Index,Ammo,12.95,1.049999999999999,8.1081081081081,1.0009158557512368
212,False,12.1,30002053,721260,75,67754,Mjolnir Light Missile,8,Charge,384,Light Missile,Consumer Price Index,Ammo,12.95,0.8499999999999996,6.563706563706562,0.6165839981662291
